Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
MOTION MEDICAL,"Haldertstraat 68, 3390 Tielt-Winge, Belgium","46460, 46460, 64200, 82990",690810739,2018-02-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=690810739, databe: https://data.be/en/company/0690810739, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0690810739&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0690810739, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=690810739, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0690810739, kbodata: http://data.kbodata.be/organisation/0690_810_739, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0690810739, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0690810739, opencorporates: https://opencorporates.com/companies/be/0690810739, opencorporatesapi: https://api.opencorporates.com/companies/be/0690810739, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0690810739, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0690810739, trendstop: http://trendstop.knack.be/en/detail/0690810739, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0690810739",9,n.b.,2022.0
ASP BELGIUM,"Havenlaan 86C, 1000 Brussel, Belgium","46460, 46460, 32500, 33120",691974442,2018-03-13,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=691974442, databe: https://data.be/en/company/0691974442, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0691974442&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0691974442, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=691974442, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0691974442, kbodata: http://data.kbodata.be/organisation/0691_974_442, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0691974442, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0691974442, opencorporates: https://opencorporates.com/companies/be/0691974442, opencorporatesapi: https://api.opencorporates.com/companies/be/0691974442, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0691974442, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0691974442, trendstop: http://trendstop.knack.be/en/detail/0691974442, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0691974442",3,n.b.,2022.0
DERMAT MEDICAL SUPPLIES,"Ambachtenlaan 38, 3001 Leuven, Belgium","46460, 46460",696800191,2018-03-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=696800191, databe: https://data.be/en/company/0696800191, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0696800191&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0696800191, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=696800191, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0696800191, kbodata: http://data.kbodata.be/organisation/0696_800_191, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0696800191, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0696800191, opencorporates: https://opencorporates.com/companies/be/0696800191, opencorporatesapi: https://api.opencorporates.com/companies/be/0696800191, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0696800191, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0696800191, trendstop: http://trendstop.knack.be/en/detail/0696800191, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0696800191",5,n.b.,2022.0
MEDTRADEX,"Korbeekdamstraat 30A, 3050 Oud-Heverlee, Belgium","46460, 46460, 46180, 53200",700451252,2018-07-27,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=700451252, databe: https://data.be/en/company/0700451252, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0700451252&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0700451252, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=700451252, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0700451252, kbodata: http://data.kbodata.be/organisation/0700_451_252, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0700451252, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0700451252, opencorporates: https://opencorporates.com/companies/be/0700451252, opencorporatesapi: https://api.opencorporates.com/companies/be/0700451252, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0700451252, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0700451252, trendstop: http://trendstop.knack.be/en/detail/0700451252, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0700451252",4,n.b.,2022.0
STEELCO BELGIUM,"Z. 5 Mollem 480, 1730 Asse, Belgium","46460, 46460, 47740, 74909",711679496,2018-10-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=711679496, databe: https://data.be/en/company/0711679496, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0711679496&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0711679496, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=711679496, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0711679496, kbodata: http://data.kbodata.be/organisation/0711_679_496, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0711679496, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0711679496, opencorporates: https://opencorporates.com/companies/be/0711679496, opencorporatesapi: https://api.opencorporates.com/companies/be/0711679496, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0711679496, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0711679496, trendstop: http://trendstop.knack.be/en/detail/0711679496, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0711679496",4,n.b.,2022.0
EPREDIA BELGIUM,"Pegasuslaan 5, 1831 Machelen (Brab.), Belgium","46460, 46460",725526346,2019-04-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=725526346, databe: https://data.be/en/company/0725526346, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0725526346&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0725526346, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=725526346, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0725526346, kbodata: http://data.kbodata.be/organisation/0725_526_346, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0725526346, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0725526346, opencorporates: https://opencorporates.com/companies/be/0725526346, opencorporatesapi: https://api.opencorporates.com/companies/be/0725526346, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0725526346, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0725526346, trendstop: http://trendstop.knack.be/en/detail/0725526346, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0725526346",4,n.b.,2022.0
QVELLA CORPORATION BELGIUM,"Generaal De Wittelaan 17C, 2800 Mechelen, Belgium","46460, 46460, 62020, 72110",742829760,2020-02-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=742829760, databe: https://data.be/en/company/0742829760, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0742829760&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0742829760, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=742829760, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0742829760, kbodata: http://data.kbodata.be/organisation/0742_829_760, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0742829760, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0742829760, opencorporates: https://opencorporates.com/companies/be/0742829760, opencorporatesapi: https://api.opencorporates.com/companies/be/0742829760, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0742829760, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0742829760, trendstop: http://trendstop.knack.be/en/detail/0742829760, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0742829760",5,n.b.,2022.0
ORIFARM HEALTHCARE,"Da Vincilaan 7, 1930 Zaventem, Belgium","46460, 46460",755731948,2020-10-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=755731948, databe: https://data.be/en/company/0755731948, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0755731948&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0755731948, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=755731948, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0755731948, kbodata: http://data.kbodata.be/organisation/0755_731_948, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0755731948, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0755731948, opencorporates: https://opencorporates.com/companies/be/0755731948, opencorporatesapi: https://api.opencorporates.com/companies/be/0755731948, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0755731948, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0755731948, trendstop: http://trendstop.knack.be/en/detail/0755731948, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0755731948",20,n.b.,2022.0
COSMEX,"Drukpersstraat 4, 1000 Brussel, Belgium","46460, 46460",765522317,2021-03-23,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=765522317, databe: https://data.be/en/company/0765522317, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0765522317&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0765522317, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=765522317, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0765522317, kbodata: http://data.kbodata.be/organisation/0765_522_317, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0765522317, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0765522317, opencorporates: https://opencorporates.com/companies/be/0765522317, opencorporatesapi: https://api.opencorporates.com/companies/be/0765522317, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0765522317, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0765522317, trendstop: http://trendstop.knack.be/en/detail/0765522317, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0765522317",4,n.b.,2022.0
CORCYM BELGIUM,"Havenlaan 86C, 1000 Brussel, Belgium","46460, 46460, 32500, 46150, 72190",766457871,2021-04-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=766457871, databe: https://data.be/en/company/0766457871, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0766457871&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0766457871, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=766457871, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0766457871, kbodata: http://data.kbodata.be/organisation/0766_457_871, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0766457871, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0766457871, opencorporates: https://opencorporates.com/companies/be/0766457871, opencorporatesapi: https://api.opencorporates.com/companies/be/0766457871, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0766457871, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0766457871, trendstop: http://trendstop.knack.be/en/detail/0766457871, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0766457871",2,n.b.,2022.0
CORDIS BELGIUM,"Leonardo da Vincilaan 19A, 1831 Machelen (Brab.), Belgium","46460, 46460",766891106,2021-04-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=766891106, databe: https://data.be/en/company/0766891106, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0766891106&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0766891106, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=766891106, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0766891106, kbodata: http://data.kbodata.be/organisation/0766_891_106, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0766891106, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0766891106, opencorporates: https://opencorporates.com/companies/be/0766891106, opencorporatesapi: https://api.opencorporates.com/companies/be/0766891106, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0766891106, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0766891106, trendstop: http://trendstop.knack.be/en/detail/0766891106, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0766891106",7,n.b.,2023.0
APPLIED MEDICAL BELGIUM,"Drukpersstraat 4, 1000 Brussel, Belgium",,787396708,2022-06-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=787396708, databe: https://data.be/en/company/0787396708, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0787396708&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0787396708, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=787396708, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0787396708, kbodata: http://data.kbodata.be/organisation/0787_396_708, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0787396708, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0787396708, opencorporates: https://opencorporates.com/companies/be/0787396708, opencorporatesapi: https://api.opencorporates.com/companies/be/0787396708, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0787396708, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0787396708, trendstop: http://trendstop.knack.be/en/detail/0787396708, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0787396708",3,n.b.,2022.0
VISTA-LIFE PHARMA,"Ninoofsesteenweg 1110, 1080 Sint-Jans-Molenbeek, Belgium","10890, 46460, 21209",820402640,2009-11-09,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=820402640, databe: https://data.be/en/company/0820402640, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0820402640&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0820402640, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=820402640, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0820402640, kbodata: http://data.kbodata.be/organisation/0820_402_640, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0820402640, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0820402640, opencorporates: https://opencorporates.com/companies/be/0820402640, opencorporatesapi: https://api.opencorporates.com/companies/be/0820402640, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0820402640, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0820402640, trendstop: http://trendstop.knack.be/en/detail/0820402640, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0820402640",1,n.b.,2022.0
IVALI COMPANY,"Louizalaan 209, 1050 Elsene, Belgium","46460, 46450, 46460, 47730, 47750",820751543,2009-11-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=820751543, databe: https://data.be/en/company/0820751543, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0820751543&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0820751543, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=820751543, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0820751543, kbodata: http://data.kbodata.be/organisation/0820_751_543, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0820751543, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0820751543, opencorporates: https://opencorporates.com/companies/be/0820751543, opencorporatesapi: https://api.opencorporates.com/companies/be/0820751543, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0820751543, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0820751543, trendstop: http://trendstop.knack.be/en/detail/0820751543, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0820751543",n.b.,n.b.,2021.0
VISTA-LIFE PHARMA BELGIUM,"Ninoofsesteenweg 1110, 1080 Sint-Jans-Molenbeek, Belgium",46460,825071706,2010-04-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=825071706, databe: https://data.be/en/company/0825071706, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0825071706&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0825071706, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=825071706, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0825071706, kbodata: http://data.kbodata.be/organisation/0825_071_706, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0825071706, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0825071706, opencorporates: https://opencorporates.com/companies/be/0825071706, opencorporatesapi: https://api.opencorporates.com/companies/be/0825071706, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0825071706, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0825071706, trendstop: http://trendstop.knack.be/en/detail/0825071706, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0825071706",n.b.,n.b.,2022.0
BO MEDICALS,"Mechelbaan 238, 2500 Lier, Belgium","46460, 46460, 47740",834018074,2011-02-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=834018074, databe: https://data.be/en/company/0834018074, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0834018074&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0834018074, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=834018074, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0834018074, kbodata: http://data.kbodata.be/organisation/0834_018_074, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0834018074, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0834018074, opencorporates: https://opencorporates.com/companies/be/0834018074, opencorporatesapi: https://api.opencorporates.com/companies/be/0834018074, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0834018074, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0834018074, trendstop: http://trendstop.knack.be/en/detail/0834018074, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0834018074",2,n.b.,2022.0
SURVEAL PHARMA,"Louizalaan 143, 1050 Elsene, Belgium","46460, 21100, 21201, 21209",837880555,2011-07-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=837880555, databe: https://data.be/en/company/0837880555, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0837880555&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0837880555, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=837880555, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0837880555, kbodata: http://data.kbodata.be/organisation/0837_880_555, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0837880555, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0837880555, opencorporates: https://opencorporates.com/companies/be/0837880555, opencorporatesapi: https://api.opencorporates.com/companies/be/0837880555, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0837880555, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0837880555, trendstop: http://trendstop.knack.be/en/detail/0837880555, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0837880555",n.b.,n.b.,2022.0
ACCORD HEALTHCARE,"Louizalaan 231, 1050 Brussel, Belgium","46460, 46460, 47730",841940204,2011-12-13,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=841940204, databe: https://data.be/en/company/0841940204, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0841940204&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0841940204, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=841940204, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0841940204, kbodata: http://data.kbodata.be/organisation/0841_940_204, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0841940204, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0841940204, opencorporates: https://opencorporates.com/companies/be/0841940204, opencorporatesapi: https://api.opencorporates.com/companies/be/0841940204, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0841940204, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0841940204, trendstop: http://trendstop.knack.be/en/detail/0841940204, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0841940204",3,n.b.,2022.0
SIMOVISION,"Vriendschapsstraat 30, 3090 Overijse, Belgium","46460, 46460, 47740, 64200, 68100, 77295, 51460, 52320, 70120, 71407, 74151, 51460",875942068,2005-09-05,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=875942068, databe: https://data.be/en/company/0875942068, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0875942068&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0875942068, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=875942068, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0875942068, kbodata: http://data.kbodata.be/organisation/0875_942_068, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0875942068, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0875942068, opencorporates: https://opencorporates.com/companies/be/0875942068, opencorporatesapi: https://api.opencorporates.com/companies/be/0875942068, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0875942068, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0875942068, trendstop: http://trendstop.knack.be/en/detail/0875942068, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0875942068",17,n.b.,2022.0
