Company Name,Full Address,Latitude,Longitude,Street,Number,Postal Code,City,Country,Activities,NACE Descriptions,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year,Sector,LEVENSDUURVERLENGING,LEVENSDUURVERLENGING urls,MATERIALENGEBRUIK,MATERIALENGEBRUIK urls,ECODESIGN,ECODESIGN urls
MICHIELS,"Oscar Van Kesbeeckstraat 122, 2800 Mechelen, Belgium",51.0397234,4.4724147,Oscar Van Kesbeeckstraat,122,2800,Mechelen,Belgium,,No NACE codes,403608486,1948-04-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403608486, databe: https://data.be/en/company/0403608486, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403608486&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403608486, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403608486, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403608486, kbodata: http://data.kbodata.be/organisation/0403_608_486, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403608486, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403608486, opencorporates: https://opencorporates.com/companies/be/0403608486, opencorporatesapi: https://api.opencorporates.com/companies/be/0403608486, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403608486, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403608486, trendstop: http://trendstop.knack.be/en/detail/0403608486, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403608486",6,n.b.,2022.0,LA_WSale_Farma,,,,
CARBO,"Gemslaan 13, 3090 Overijse, Belgium",50.7941177,4.5095301,Gemslaan,13,3090,Overijse,Belgium,"46460, 28299, 28410, 46140, 46170","Wholesale trade of pharmaceutical goods; Manufacture of other general-purpose machinery n.e.c.; Manufacture of metal forming machinery; Commission trade of machinery, industrial equipment, ships and aircraft; Commission trade of food, beverages and tobacco",425611353,1984-04-09,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=425611353, databe: https://data.be/en/company/0425611353, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0425611353&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0425611353, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=425611353, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0425611353, kbodata: http://data.kbodata.be/organisation/0425_611_353, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0425611353, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0425611353, opencorporates: https://opencorporates.com/companies/be/0425611353, opencorporatesapi: https://api.opencorporates.com/companies/be/0425611353, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0425611353, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0425611353, trendstop: http://trendstop.knack.be/en/detail/0425611353, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0425611353",n.b.,n.b.,2022.0,LA_WSale_Farma,"De relevantie van het bedrijf CARBO wordt beschreven binnen de context van de founder en twee teamleden die eerder een startup hebben opgericht die gespecialiseerd was in smart grid-analyse en het benutten van griddata, wat uiteindelijk leidde tot een succesvolle exit in 2021. Sinds september 2021 heeft het toegewijde team van CARBO deze aanpak voortgezet, wat in lijn is met wereldwijde inspanningen.",https://www.techstars.com/blog/startup-profile/get-to-know-carbo-energy-techstars-sustainability-paris-accelerator,,
ALPHAR,"Paleizenstraat 55, 1030 Schaarbeek, Belgium",50.8617776,4.3676762,Paleizenstraat,55,1030,Schaarbeek,Belgium,"47730, 46460",Retail trade of pharmaceutical products in specialised stores; Wholesale trade of pharmaceutical goods,426424371,1984-11-21,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=426424371, databe: https://data.be/en/company/0426424371, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0426424371&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0426424371, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=426424371, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0426424371, kbodata: http://data.kbodata.be/organisation/0426_424_371, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0426424371, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0426424371, opencorporates: https://opencorporates.com/companies/be/0426424371, opencorporatesapi: https://api.opencorporates.com/companies/be/0426424371, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0426424371, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0426424371, trendstop: http://trendstop.knack.be/en/detail/0426424371, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0426424371",3,n.b.,2022.0,LA_WSale_Farma,"In de context van het streven naar het opbouwen van grensoverschrijdende relaties om meer saamhorigheid mogelijk te maken, wordt de relevantie van het bedrijf ALPHAR beschreven. ALPHAR speelt een rol in het aanbieden van willekeurige vriendelijkheden en broederschap door leden de kans te geven om willekeurige daden van zorg en mededogen te delen. Hierdoor draagt ALPHAR bij aan het creëren van een sfeer van wederzijdse steun en verbondenheid binnen de gemeenschap van Random Acts of Sisterliness.",https://aka1908.com/programs/2022-2026-targets/,"ALPHAR's relevance in this context lies in its potential to contribute to eco-friendly practices and reduce household waste during events like ""We Are One"" AKA Service Day and Shredding and Electronics Recycling Day. ALPHAR may offer services or products that help with electronic recycling or paper shredding, aligning with the sustainability goals of these initiatives. ALPHAR's involvement in these events could showcase their commitment to environmental responsibility and corporate social responsibility.",https://aka1908.com/programs/2022-2026-targets/
DURR DENTAL BENELUX,"Molenheidebaan 97, 3191 Boortmeerbeek, Belgium",50.9832131,4.516814,Molenheidebaan,97,3191,Boortmeerbeek,Belgium,"46460, 46460",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods,432269018,1987-10-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=432269018, databe: https://data.be/en/company/0432269018, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0432269018&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0432269018, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=432269018, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0432269018, kbodata: http://data.kbodata.be/organisation/0432_269_018, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0432269018, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0432269018, opencorporates: https://opencorporates.com/companies/be/0432269018, opencorporatesapi: https://api.opencorporates.com/companies/be/0432269018, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0432269018, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0432269018, trendstop: http://trendstop.knack.be/en/detail/0432269018, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0432269018",6,n.b.,2022.0,LA_WSale_Farma,"In de context wordt de relevantie van het bedrijf DÜRR DENTAL BENELUX beschreven in relatie tot hun producten en services, zoals de VistaSoft Monitor, VistaSoft AI, Discover MyLunos Duo, VistaScan Mini View 2.0, Sustainable Hygiene, en Tyscor Suction Systems. Het bedrijf biedt deze producten aan en heeft een downloadcentrum, productregistratie en klantenservice beschikbaar. Daarnaast wordt aangegeven dat het bedrijf actief is in verschillende landen en talen, waaronder Nederlands, Français, Deutsch, Italiano, en Engels. Ook wordt er verwezen",https://www.duerrdental.com/en/company/duerr-dental-se-subsidiaries/,,,,,,
LAERDAL BENELUX,"Mechelsesteenweg 277, 1800 Vilvoorde, Belgium",50.9428498,4.4388426,Mechelsesteenweg,277,1800,Vilvoorde,Belgium,"46460, 46460",Wholesale trade of pharmaceutical goods; Wholesale trade of pharmaceutical goods,44581477,1991-12-04,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=445814770, databe: https://data.be/en/company/0445814770, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0445814770&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0445814770, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=445814770, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0445814770, kbodata: http://data.kbodata.be/organisation/0445_814_770, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0445814770, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0445814770, opencorporates: https://opencorporates.com/companies/be/0445814770, opencorporatesapi: https://api.opencorporates.com/companies/be/0445814770, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0445814770, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0445814770, trendstop: http://trendstop.knack.be/en/detail/0445814770, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0445814770",15,n.b.,2022.0,LA_WSale_Farma,,,,,,,,
PHARBEL,"Rogierlaan 110, 1030 Schaarbeek, Belgium",50.8596777,4.3772426,Rogierlaan,110,1030,Schaarbeek,Belgium,,No NACE codes,415426452,1975-09-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=415426452, databe: https://data.be/en/company/0415426452, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0415426452&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0415426452, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=415426452, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0415426452, kbodata: http://data.kbodata.be/organisation/0415_426_452, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0415426452, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0415426452, opencorporates: https://opencorporates.com/companies/be/0415426452, opencorporatesapi: https://api.opencorporates.com/companies/be/0415426452, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0415426452, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0415426452, trendstop: http://trendstop.knack.be/en/detail/0415426452, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0415426452",7,n.b.,2022.0,LA_WSale_Farma,"In de context wordt de relevantie van het bedrijf PHARBEL beschreven in relatie tot andere bedrijven zoals IsoHemp en Nanocyl. PHARBEL, vertegenwoordigd door Vincent Stéphenne, wordt genoemd als een bedrijf dat betrokken is bij de ontwikkeling van micromotoren. Dit illustreert de diversiteit aan activiteiten binnen het zakelijke landschap waarin PHARBEL opereert. Deze vermelding geeft aan dat PHARBEL betrokken is bij innovatieve technologieën en mogelijk een belangrijke speler is in de sector.",https://www.nomainvest.eu/beteiligungen/,"In de context wordt beschreven hoe verschillende bedrijven, zoals BKS, RATTAY en New Laser, zich specialiseren in het snijden en bewerken van materialen voor verschillende sectoren, zoals recycling, textielindustrie, verpakkingsindustrie en de levensmiddelenbranche. Het bedrijf PHARBEL wordt genoemd als een van de bedrijven die messen slijpt en bewerkt voor gebruik in deze verschillende sectoren. Dit geeft aan dat PHARBEL een belangrijke rol speelt in het leveren van kwaliteitsmessen voor diverse industriële toepassingen.",https://www.nomainvest.eu/beteiligungen/,,,,
HOSPIRA BENELUX,"Pleinlaan 17, 1050 Elsene, Belgium",50.8189472,4.393989599999999,Pleinlaan,17,1050,Elsene,Belgium,46460,Wholesale trade of pharmaceutical goods,44959104,1993-03-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=449591040, databe: https://data.be/en/company/0449591040, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0449591040&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0449591040, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=449591040, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0449591040, kbodata: http://data.kbodata.be/organisation/0449_591_040, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0449591040, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0449591040, opencorporates: https://opencorporates.com/companies/be/0449591040, opencorporatesapi: https://api.opencorporates.com/companies/be/0449591040, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0449591040, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0449591040, trendstop: http://trendstop.knack.be/en/detail/0449591040, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0449591040",n.b.,0,2022.0,LA_WSale_Farma,,,,,,,,
KOTTERMANN,"Zandvoortstraat 49, 2800 Mechelen, Belgium",51.0544346,4.4458101,Zandvoortstraat,49,2800,Mechelen,Belgium,"46699, 46460, 46650, 47591",Wholesale trade of other machinery and equipment n.e.c.; Wholesale trade of pharmaceutical goods; Wholesale trade of office furniture; Retail trade of home furnishings in specialised stores,450060994,1993-05-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=450060994, databe: https://data.be/en/company/0450060994, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0450060994&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0450060994, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=450060994, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0450060994, kbodata: http://data.kbodata.be/organisation/0450_060_994, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0450060994, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0450060994, opencorporates: https://opencorporates.com/companies/be/0450060994, opencorporatesapi: https://api.opencorporates.com/companies/be/0450060994, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0450060994, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0450060994, trendstop: http://trendstop.knack.be/en/detail/0450060994, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0450060994",4,n.b.,2022.0,LA_WSale_Farma,"In deze context wordt beschreven dat het bedrijf waar KOTTERMANN deel van uitmaakt, aandacht besteedt aan het verminderen van energieverbruik, streven naar hernieuwbare energiebronnen en het minimaliseren van energiekosten. Zo wordt vermeld dat het bedrijf 85% van de warmtebehoefte vervult met hernieuwbare energiebronnen en dat het verlichtingssysteem gekoppeld is aan de intensiteit van zonne-instraling. Dit toont aan dat het bedrijf duurzaamheid en energie-efficiëntie serieus neemt, wat relevant is in",https://www.koettermann.com/en/about-us/sustainability/,"Kottermann wordt beschreven in de context van duurzaamheid en het gebruik van waardevolle grondstoffen, met name staal. Het bedrijf benadrukt dat al hun producten zijn gebaseerd op staal, een volledig recyclebaar materiaal. Door staal te recyclen over meerdere levenscycli, kan 50 procent van de oorspronkelijke CO2-uitstoot worden vermeden. Kottermann waardeert dus het gebruik van duurzame materialen en benadrukt de waarde van deze benadering in hun productieprocessen.",https://www.koettermann.com/en/about-us/sustainability/,,,,
DIAGAM,"Louis Lepoutrelaan 70, 1050 Elsene, Belgium",50.8184337,4.357241,Louis Lepoutrelaan,70,1050,Elsene,Belgium,"21100, 46460, 20590, 71209, 24410",Manufacture of basic pharmaceutical products; Wholesale trade of pharmaceutical goods; Manufacture of other chemical products n.e.c.; Other technical control and analysis activities; Production of precious metals,451236575,1993-10-26,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=451236575, databe: https://data.be/en/company/0451236575, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0451236575&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0451236575, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=451236575, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0451236575, kbodata: http://data.kbodata.be/organisation/0451_236_575, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0451236575, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0451236575, opencorporates: https://opencorporates.com/companies/be/0451236575, opencorporatesapi: https://api.opencorporates.com/companies/be/0451236575, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0451236575, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0451236575, trendstop: http://trendstop.knack.be/en/detail/0451236575, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0451236575",18,n.b.,2022.0,LA_WSale_Farma,,,,,,,,
AGUETTANT,"Saturnusstraat 46, 2132 HB Hoofddorp, Belgium",52.2943381,4.698849699999999,Saturnusstraat,46,2132,HB Hoofddorp,Belgium,46460,Wholesale trade of pharmaceutical goods,717589469,2019-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=717589469, databe: https://data.be/en/company/0717589469, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0717589469&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0717589469, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=717589469, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0717589469, kbodata: http://data.kbodata.be/organisation/0717_589_469, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0717589469, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0717589469, opencorporates: https://opencorporates.com/companies/be/0717589469, opencorporatesapi: https://api.opencorporates.com/companies/be/0717589469, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0717589469, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0717589469, trendstop: http://trendstop.knack.be/en/detail/0717589469, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0717589469",5,n.b.,2022.0,LA_WSale_Farma,"In de context van eco-design, het minimaliseren van afval en energieverbruik tijdens de productie en efficiënt transport zijn belangrijke factoren. Het bedrijf AGUETTANT speelt mogelijk een rol in dit proces door duurzame oplossingen te bieden die passen binnen dit kader.",https://aguettant.ca/our-commitments/ethics-and-transparency/,"In this context, the company AGUETTANT is described as being dedicated to continuous improvement in sustainable development and has obtained e-Engaged CSR accreditation. The company is undergoing a process that will involve the installation of new equipment and automation of various steps in their production processes. AGUETTANT's commitment to reducing waste, energy consumption, and implementing eco-friendly practices is highlighted in the description of their efforts towards eco-design and sustainable development.","https://aguettant.ca/our-commitments/ethics-and-transparency/, https://www.law.berkeley.edu/research/business/berkeley-laws-institute-business-society/regulatory-advocacy/2023-call-for-evidence-on-natural-capital-financial-regulation-in-the-uk/, https://www.aguettantnordic.dk/our-commitments/to-the-planet/, https://aguettant-corporate.com/sustainable-development/, https://manufacturingchemist.com/olon-group-and-aguettant-pharmaceutical-announces-plant-expansion-and-renovation-180353, https://www.aguettant.co.uk/sustainable-development/","In the described context, the relevance of the company AGUETTANT lies in its commitment to making eco-responsible products and reducing its carbon emissions. Water is highlighted as a raw material used in their products, emphasizing the importance of resource conservation. The company's focus on eco-design, reducing waste, and minimizing energy usage showcases their dedication to environmental sustainability. AGUETTANT's efforts to limit their impact on the environment and prioritize the well-being of patients demonstrate a holistic approach to value creation that integrates environmental and social considerations.","https://aguettant.ca/our-commitments/ethics-and-transparency/, https://www.aguettantnordic.dk/our-commitments/to-the-planet/, https://www.aguettant.co.uk/sustainable-development/",,
