Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
ORTHO4VETS,"Sint-Janstraat 185, 8700 Tielt, Belgium","47910, 46460",730816509,2019-07-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=730816509, databe: https://data.be/en/company/0730816509, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0730816509&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0730816509, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=730816509, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0730816509, kbodata: http://data.kbodata.be/organisation/0730_816_509, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0730816509, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0730816509, opencorporates: https://opencorporates.com/companies/be/0730816509, opencorporatesapi: https://api.opencorporates.com/companies/be/0730816509, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0730816509, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0730816509, trendstop: http://trendstop.knack.be/en/detail/0730816509, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0730816509",1,n.b.,2023.0
ORTHO4ALL,"Sloordelle 7, 1160 Oudergem, Belgium",46460,732993762,2019-08-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=732993762, databe: https://data.be/en/company/0732993762, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0732993762&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0732993762, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=732993762, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0732993762, kbodata: http://data.kbodata.be/organisation/0732_993_762, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0732993762, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0732993762, opencorporates: https://opencorporates.com/companies/be/0732993762, opencorporatesapi: https://api.opencorporates.com/companies/be/0732993762, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0732993762, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0732993762, trendstop: http://trendstop.knack.be/en/detail/0732993762, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0732993762",n.b.,n.b.,2022.0
BIO WINK,"Congresstraat 35, 1000 Brussel, Belgium","46450, 46460",736308291,2019-10-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=736308291, databe: https://data.be/en/company/0736308291, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0736308291&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0736308291, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=736308291, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0736308291, kbodata: http://data.kbodata.be/organisation/0736_308_291, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0736308291, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0736308291, opencorporates: https://opencorporates.com/companies/be/0736308291, opencorporatesapi: https://api.opencorporates.com/companies/be/0736308291, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0736308291, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0736308291, trendstop: http://trendstop.knack.be/en/detail/0736308291, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0736308291",1,n.b.,2023.0
CONGRESS PHARMA,"Tervurenlaan 295, 1150 Sint-Pieters-Woluwe, Belgium","46460, 72190",743735919,2020-02-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=743735919, databe: https://data.be/en/company/0743735919, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0743735919&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0743735919, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=743735919, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0743735919, kbodata: http://data.kbodata.be/organisation/0743_735_919, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0743735919, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0743735919, opencorporates: https://opencorporates.com/companies/be/0743735919, opencorporatesapi: https://api.opencorporates.com/companies/be/0743735919, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0743735919, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0743735919, trendstop: http://trendstop.knack.be/en/detail/0743735919, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0743735919",n.b.,n.b.,2022.0
I&L BIOSYSTEMS BELGIUM,"Martelarenplein 20, 3000 Leuven, Belgium",46460,758457450,2020-11-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=758457450, databe: https://data.be/en/company/0758457450, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0758457450&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0758457450, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=758457450, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0758457450, kbodata: http://data.kbodata.be/organisation/0758_457_450, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0758457450, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0758457450, opencorporates: https://opencorporates.com/companies/be/0758457450, opencorporatesapi: https://api.opencorporates.com/companies/be/0758457450, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0758457450, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0758457450, trendstop: http://trendstop.knack.be/en/detail/0758457450, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0758457450",n.b.,n.b.,2022.0
ECCE MEDICAL,"Oude Tiensebaan 140, 3270 Scherpenheuvel-Zichem, Belgium","46460, 46460, 46150, 46349, 47252, 70210, 70220, 77295, 82990",767377787,2021-04-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=767377787, databe: https://data.be/en/company/0767377787, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0767377787&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0767377787, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=767377787, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0767377787, kbodata: http://data.kbodata.be/organisation/0767_377_787, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0767377787, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0767377787, opencorporates: https://opencorporates.com/companies/be/0767377787, opencorporatesapi: https://api.opencorporates.com/companies/be/0767377787, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0767377787, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0767377787, trendstop: http://trendstop.knack.be/en/detail/0767377787, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0767377787",n.b.,n.b.,2022.0
AQUA PHARMA BELGIUM,"Duigemhofstraat 101, 3020 Herent, Belgium","46699, 46460, 36000, 37000, 46150, 46232, 46381, 62020, 62090, 64200, 73200, 82990",775936850,2021-10-19,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=775936850, databe: https://data.be/en/company/0775936850, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0775936850&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0775936850, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=775936850, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0775936850, kbodata: http://data.kbodata.be/organisation/0775_936_850, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0775936850, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0775936850, opencorporates: https://opencorporates.com/companies/be/0775936850, opencorporatesapi: https://api.opencorporates.com/companies/be/0775936850, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0775936850, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0775936850, trendstop: http://trendstop.knack.be/en/detail/0775936850, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0775936850",3,n.b.,2022.0
DEVROYE INSTRUMENTS BELGIUM,"Tervurenlaan 36, 1040 Etterbeek, Belgium","46460, 46460, 77295",778697192,2021-12-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=778697192, databe: https://data.be/en/company/0778697192, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0778697192&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0778697192, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=778697192, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0778697192, kbodata: http://data.kbodata.be/organisation/0778_697_192, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0778697192, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0778697192, opencorporates: https://opencorporates.com/companies/be/0778697192, opencorporatesapi: https://api.opencorporates.com/companies/be/0778697192, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0778697192, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0778697192, trendstop: http://trendstop.knack.be/en/detail/0778697192, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0778697192",1,n.b.,2022.0
AIDIAN BELGIUM,No result,No activities found,No ID,No Start Date,No See Also Info,3,n.b.,2022.0
INNOVENTIV EUROPE,"Keizer Karellaan 584, 1082 Sint-Agatha-Berchem, Belgium","46460, 46190, 77295",783845320,2022-03-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=783845320, databe: https://data.be/en/company/0783845320, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0783845320&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0783845320, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=783845320, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0783845320, kbodata: http://data.kbodata.be/organisation/0783_845_320, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0783845320, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0783845320, opencorporates: https://opencorporates.com/companies/be/0783845320, opencorporatesapi: https://api.opencorporates.com/companies/be/0783845320, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0783845320, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0783845320, trendstop: http://trendstop.knack.be/en/detail/0783845320, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0783845320",n.b.,n.b.,2022.0
MELPHAR,"Koningin Astridlaan 313, 1950 Kraainem, Belgium","46460, 46460, 51460, 51460",866725781,2004-08-11,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=866725781, databe: https://data.be/en/company/0866725781, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0866725781&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0866725781, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=866725781, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0866725781, kbodata: http://data.kbodata.be/organisation/0866_725_781, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0866725781, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0866725781, opencorporates: https://opencorporates.com/companies/be/0866725781, opencorporatesapi: https://api.opencorporates.com/companies/be/0866725781, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0866725781, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0866725781, trendstop: http://trendstop.knack.be/en/detail/0866725781, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0866725781",2,n.b.,2023.0
MOVA,"Hertstraat 101, 9473 Denderleeuw, Belgium","25999, 25210, 28755, 28220",400310882,1968-01-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=400310882, databe: https://data.be/en/company/0400310882, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0400310882&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0400310882, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=400310882, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0400310882, kbodata: http://data.kbodata.be/organisation/0400_310_882, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0400310882, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0400310882, opencorporates: https://opencorporates.com/companies/be/0400310882, opencorporatesapi: https://api.opencorporates.com/companies/be/0400310882, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0400310882, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0400310882, trendstop: http://trendstop.knack.be/en/detail/0400310882, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0400310882",n.b.,n.b.,2022.0
PIGCELL,"Blücherlaan 63, 1180 Ukkel, Belgium",46460,820368293,2009-11-06,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=820368293, databe: https://data.be/en/company/0820368293, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0820368293&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0820368293, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=820368293, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0820368293, kbodata: http://data.kbodata.be/organisation/0820_368_293, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0820368293, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0820368293, opencorporates: https://opencorporates.com/companies/be/0820368293, opencorporatesapi: https://api.opencorporates.com/companies/be/0820368293, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0820368293, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0820368293, trendstop: http://trendstop.knack.be/en/detail/0820368293, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0820368293",n.b.,n.b.,2022.0
MOLEAC BELGIUM,"Rue François Dubois 2, 1310 La Hulpe, Belgium","46460, 46460, 46150, 46389",820849632,2009-11-24,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=820849632, databe: https://data.be/en/company/0820849632, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0820849632&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0820849632, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=820849632, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0820849632, kbodata: http://data.kbodata.be/organisation/0820_849_632, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0820849632, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0820849632, opencorporates: https://opencorporates.com/companies/be/0820849632, opencorporatesapi: https://api.opencorporates.com/companies/be/0820849632, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0820849632, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0820849632, trendstop: http://trendstop.knack.be/en/detail/0820849632, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0820849632",n.b.,n.b.,2022.0
ZENIM,"Louizalaan 207, 1050 Elsene, Belgium",46460,825646875,2010-05-05,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=825646875, databe: https://data.be/en/company/0825646875, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0825646875&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0825646875, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=825646875, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0825646875, kbodata: http://data.kbodata.be/organisation/0825_646_875, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0825646875, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0825646875, opencorporates: https://opencorporates.com/companies/be/0825646875, opencorporatesapi: https://api.opencorporates.com/companies/be/0825646875, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0825646875, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0825646875, trendstop: http://trendstop.knack.be/en/detail/0825646875, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0825646875",n.b.,n.b.,2021.0
GRAFIMEDICS SUPPORT BELGIUM,"Mechelsesteenweg 277, 1800 Vilvoorde, Belgium","46460, 46460, 47410, 77400",827980815,2010-07-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=827980815, databe: https://data.be/en/company/0827980815, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0827980815&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0827980815, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=827980815, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0827980815, kbodata: http://data.kbodata.be/organisation/0827_980_815, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0827980815, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0827980815, opencorporates: https://opencorporates.com/companies/be/0827980815, opencorporatesapi: https://api.opencorporates.com/companies/be/0827980815, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0827980815, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0827980815, trendstop: http://trendstop.knack.be/en/detail/0827980815, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0827980815",5,n.b.,2022.0
XV DENTAL,"Luitenant Freddy Wampachstraat 38, 1200 Sint-Lambrechts-Woluwe, Belgium","26700, 46460",830800149,2010-11-02,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=830800149, databe: https://data.be/en/company/0830800149, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0830800149&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0830800149, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=830800149, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0830800149, kbodata: http://data.kbodata.be/organisation/0830_800_149, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0830800149, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0830800149, opencorporates: https://opencorporates.com/companies/be/0830800149, opencorporatesapi: https://api.opencorporates.com/companies/be/0830800149, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0830800149, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0830800149, trendstop: http://trendstop.knack.be/en/detail/0830800149, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0830800149",n.b.,n.b.,2022.0
ALEXION SERVICES EUROPE,"de Meeûssquare 37, 1000 Brussel, Belgium","46460, 46460, 46180",833428453,2011-02-03,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=833428453, databe: https://data.be/en/company/0833428453, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0833428453&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0833428453, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=833428453, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0833428453, kbodata: http://data.kbodata.be/organisation/0833_428_453, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0833428453, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0833428453, opencorporates: https://opencorporates.com/companies/be/0833428453, opencorporatesapi: https://api.opencorporates.com/companies/be/0833428453, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0833428453, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0833428453, trendstop: http://trendstop.knack.be/en/detail/0833428453, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0833428453",1,n.b.,2022.0
KREKEL MOBILITY,"Krekelendries 9, 1785 Merchtem, Belgium","46460, 47740, 77295",840587647,2011-10-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=840587647, databe: https://data.be/en/company/0840587647, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0840587647&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0840587647, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=840587647, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0840587647, kbodata: http://data.kbodata.be/organisation/0840_587_647, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0840587647, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0840587647, opencorporates: https://opencorporates.com/companies/be/0840587647, opencorporatesapi: https://api.opencorporates.com/companies/be/0840587647, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0840587647, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0840587647, trendstop: http://trendstop.knack.be/en/detail/0840587647, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0840587647",n.b.,n.b.,2022.0
SEBBIN BENELUX,"Arnaud Fraiteurlaan 15-23, 1050 Elsene, Belgium","46460, 46460",841719676,2011-12-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=841719676, databe: https://data.be/en/company/0841719676, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0841719676&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0841719676, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=841719676, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0841719676, kbodata: http://data.kbodata.be/organisation/0841_719_676, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0841719676, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0841719676, opencorporates: https://opencorporates.com/companies/be/0841719676, opencorporatesapi: https://api.opencorporates.com/companies/be/0841719676, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0841719676, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0841719676, trendstop: http://trendstop.knack.be/en/detail/0841719676, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0841719676",2,n.b.,2022.0
