Company Name,Full Address,Activities,Company ID,Start Date,See Also,Number of Employees,Turnover,Last Year
THERMO FISHER DIAGNOSTICS,"Guldensporenpark 26, 9820 Merelbeke, Belgium","46460, 46460, 85145, 51120, 51180, 74151, 74302, 74401, 51460",864140039,2004-03-18,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=864140039, databe: https://data.be/en/company/0864140039, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0864140039&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0864140039, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=864140039, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0864140039, kbodata: http://data.kbodata.be/organisation/0864_140_039, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0864140039, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0864140039, opencorporates: https://opencorporates.com/companies/be/0864140039, opencorporatesapi: https://api.opencorporates.com/companies/be/0864140039, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0864140039, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0864140039, trendstop: http://trendstop.knack.be/en/detail/0864140039, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0864140039",21,22225.836,2022.0
AQTOR!,"Herman Teirlinckstraat 15, 9041 Gent, Belgium","32500, 46460, 47740, 33103, 51460, 52320, 33103",426419720,1984-10-26,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=426419720, databe: https://data.be/en/company/0426419720, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0426419720&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0426419720, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=426419720, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0426419720, kbodata: http://data.kbodata.be/organisation/0426_419_720, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0426419720, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0426419720, opencorporates: https://opencorporates.com/companies/be/0426419720, opencorporatesapi: https://api.opencorporates.com/companies/be/0426419720, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0426419720, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0426419720, trendstop: http://trendstop.knack.be/en/detail/0426419720, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0426419720",100,21889.872,2022.0
CIPLA EUROPE,"De Keyserlei 58-60, 2018 Antwerpen, Belgium","46460, 46150",539790548,2013-09-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=539790548, databe: https://data.be/en/company/0539790548, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0539790548&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0539790548, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=539790548, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0539790548, kbodata: http://data.kbodata.be/organisation/0539_790_548, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0539790548, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0539790548, opencorporates: https://opencorporates.com/companies/be/0539790548, opencorporatesapi: https://api.opencorporates.com/companies/be/0539790548, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0539790548, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0539790548, trendstop: http://trendstop.knack.be/en/detail/0539790548, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0539790548",16,21201.823,2022.0
SYLPHAR,"Xavier De Cocklaan 24, 9831 Sint-Martens-Latem, Belgium","46460, 46460, 51460, 51460",892362188,2007-09-24,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=892362188, databe: https://data.be/en/company/0892362188, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0892362188&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0892362188, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=892362188, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0892362188, kbodata: http://data.kbodata.be/organisation/0892_362_188, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0892362188, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0892362188, opencorporates: https://opencorporates.com/companies/be/0892362188, opencorporatesapi: https://api.opencorporates.com/companies/be/0892362188, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0892362188, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0892362188, trendstop: http://trendstop.knack.be/en/detail/0892362188, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0892362188",30,19588.425,2022.0
LOUIS WIDMER,"Louizalaan 486, 1050 Brussel, Belgium","46450, 46460, 51460, 51450",432155190,1987-10-08,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=432155190, databe: https://data.be/en/company/0432155190, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0432155190&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0432155190, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=432155190, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0432155190, kbodata: http://data.kbodata.be/organisation/0432_155_190, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0432155190, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0432155190, opencorporates: https://opencorporates.com/companies/be/0432155190, opencorporatesapi: https://api.opencorporates.com/companies/be/0432155190, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0432155190, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0432155190, trendstop: http://trendstop.knack.be/en/detail/0432155190, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0432155190",39,23867.529,2022.0
RECORDATI,"Burgemeester Etienne Demunterl. 5, 1090 Jette, Belgium","46460, 46460, 51150, 51460",865786069,2004-06-15,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=865786069, databe: https://data.be/en/company/0865786069, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0865786069&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0865786069, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=865786069, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0865786069, kbodata: http://data.kbodata.be/organisation/0865_786_069, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0865786069, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0865786069, opencorporates: https://opencorporates.com/companies/be/0865786069, opencorporatesapi: https://api.opencorporates.com/companies/be/0865786069, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0865786069, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0865786069, trendstop: http://trendstop.knack.be/en/detail/0865786069, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0865786069",16,22710.344,2022.0
COOK BELGIUM,"Temselaan 3B, 1853 Grimbergen, Belgium","46460, 46460, 51460, 51460",429919440,1986-11-25,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=429919440, databe: https://data.be/en/company/0429919440, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0429919440&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0429919440, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=429919440, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0429919440, kbodata: http://data.kbodata.be/organisation/0429_919_440, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0429919440, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0429919440, opencorporates: https://opencorporates.com/companies/be/0429919440, opencorporatesapi: https://api.opencorporates.com/companies/be/0429919440, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0429919440, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0429919440, trendstop: http://trendstop.knack.be/en/detail/0429919440, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0429919440",20,16918.452,2022.0
GRUNENTHAL,"Lenneke Marelaan 8, 1932 Zaventem, Belgium","46460, 46460, 51460, 51460",403085874,1966-10-12,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=403085874, databe: https://data.be/en/company/0403085874, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0403085874&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0403085874, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=403085874, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0403085874, kbodata: http://data.kbodata.be/organisation/0403_085_874, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0403085874, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0403085874, opencorporates: https://opencorporates.com/companies/be/0403085874, opencorporatesapi: https://api.opencorporates.com/companies/be/0403085874, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0403085874, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0403085874, trendstop: http://trendstop.knack.be/en/detail/0403085874, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0403085874",22,22660.027,2022.0
DE CEUNYNCK MEDICAL,"Kontichsesteenweg 36, 2630 Aartselaar, Belgium","46460, 46460, 51460, 51460",456155465,1995-10-17,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=456155465, databe: https://data.be/en/company/0456155465, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0456155465&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0456155465, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=456155465, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0456155465, kbodata: http://data.kbodata.be/organisation/0456_155_465, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0456155465, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0456155465, opencorporates: https://opencorporates.com/companies/be/0456155465, opencorporatesapi: https://api.opencorporates.com/companies/be/0456155465, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0456155465, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0456155465, trendstop: http://trendstop.knack.be/en/detail/0456155465, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0456155465",21,14966.86,2022.0
TELEFLEX MEDICAL,"Marnixlaan 23, 1000 Brussel, Belgium","46460, 46460, 51460, 51460",401993536,1960-05-30,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=401993536, databe: https://data.be/en/company/0401993536, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0401993536&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0401993536, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=401993536, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0401993536, kbodata: http://data.kbodata.be/organisation/0401_993_536, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0401993536, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0401993536, opencorporates: https://opencorporates.com/companies/be/0401993536, opencorporatesapi: https://api.opencorporates.com/companies/be/0401993536, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0401993536, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0401993536, trendstop: http://trendstop.knack.be/en/detail/0401993536, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0401993536",17,17242.943,2022.0
THERABEL-PHARMA,"Humaniteitslaan 292, 1190 Vorst, Belgium","46460, 46460, 47740, 51460, 52320, 51460",420515586,1980-04-16,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=420515586, databe: https://data.be/en/company/0420515586, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0420515586&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0420515586, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=420515586, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0420515586, kbodata: http://data.kbodata.be/organisation/0420_515_586, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0420515586, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0420515586, opencorporates: https://opencorporates.com/companies/be/0420515586, opencorporatesapi: https://api.opencorporates.com/companies/be/0420515586, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0420515586, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0420515586, trendstop: http://trendstop.knack.be/en/detail/0420515586, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0420515586",40,17005.644,2022.0
ARSEUS HOSPITAL,"Rijksweg(BOR) 10, 2880 Bornem, Belgium","46460, 46460, 46442, 47740, 47784, 51460, 51442, 52320, 52488, 51460",440200450,1990-03-29,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=440200450, databe: https://data.be/en/company/0440200450, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0440200450&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0440200450, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=440200450, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0440200450, kbodata: http://data.kbodata.be/organisation/0440_200_450, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0440200450, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0440200450, opencorporates: https://opencorporates.com/companies/be/0440200450, opencorporatesapi: https://api.opencorporates.com/companies/be/0440200450, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0440200450, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0440200450, trendstop: http://trendstop.knack.be/en/detail/0440200450, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0440200450",34,13209.787,2022.0
CAF-DCF,"de Tyraslaan 75, 1120 Brussel, Belgium","21201, 46460, 70210, 70220",641835736,2015-10-23,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=641835736, databe: https://data.be/en/company/0641835736, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0641835736&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0641835736, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=641835736, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0641835736, kbodata: http://data.kbodata.be/organisation/0641_835_736, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0641835736, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0641835736, opencorporates: https://opencorporates.com/companies/be/0641835736, opencorporatesapi: https://api.opencorporates.com/companies/be/0641835736, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0641835736, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0641835736, trendstop: http://trendstop.knack.be/en/detail/0641835736, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0641835736",12,15887.717,2022.0
FERTIPRO,"Industriepark Noord 32, 8730 Beernem, Belgium","20590, 46460, 51460, 24660",448767035,1992-12-01,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=448767035, databe: https://data.be/en/company/0448767035, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0448767035&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0448767035, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=448767035, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0448767035, kbodata: http://data.kbodata.be/organisation/0448_767_035, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0448767035, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0448767035, opencorporates: https://opencorporates.com/companies/be/0448767035, opencorporatesapi: https://api.opencorporates.com/companies/be/0448767035, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0448767035, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0448767035, trendstop: http://trendstop.knack.be/en/detail/0448767035, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0448767035",28,11801.984,2023.0
M.EX.T. BELGIUM,"Industrieweg 1, 8800 Roeselare, Belgium","46460, 46460, 47740, 52320, 51190, 74131",449035071,1993-01-07,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=449035071, databe: https://data.be/en/company/0449035071, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0449035071&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0449035071, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=449035071, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0449035071, kbodata: http://data.kbodata.be/organisation/0449_035_071, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0449035071, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0449035071, opencorporates: https://opencorporates.com/companies/be/0449035071, opencorporatesapi: https://api.opencorporates.com/companies/be/0449035071, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0449035071, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0449035071, trendstop: http://trendstop.knack.be/en/detail/0449035071, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0449035071",58,11311.794,2022.0
AUROBINDO,"Burgemeester Etienne Demunterl. 5, 1090 Jette, Belgium","46460, 46460",739963411,2019-12-23,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=739963411, databe: https://data.be/en/company/0739963411, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0739963411&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0739963411, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=739963411, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0739963411, kbodata: http://data.kbodata.be/organisation/0739_963_411, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0739963411, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0739963411, opencorporates: https://opencorporates.com/companies/be/0739963411, opencorporatesapi: https://api.opencorporates.com/companies/be/0739963411, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0739963411, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0739963411, trendstop: http://trendstop.knack.be/en/detail/0739963411, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0739963411",33,14924.686,2022.0
MUNDIPHARMA,"Kardinaal Mercierplein 2, 2800 Mechelen, Belgium","46460, 46460, 68203, 24421, 24422, 51460",479294321,2003-01-10,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=479294321, databe: https://data.be/en/company/0479294321, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0479294321&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0479294321, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=479294321, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0479294321, kbodata: http://data.kbodata.be/organisation/0479_294_321, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0479294321, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0479294321, opencorporates: https://opencorporates.com/companies/be/0479294321, opencorporatesapi: https://api.opencorporates.com/companies/be/0479294321, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0479294321, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0479294321, trendstop: http://trendstop.knack.be/en/detail/0479294321, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0479294321",2,14616.614,2022.0
MED CONCEPT EUROPE,"Louizalaan 326, 1050 Brussel, Belgium","46460, 46460, 51460, 51460",412045013,1972-02-22,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=412045013, databe: https://data.be/en/company/0412045013, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0412045013&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0412045013, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=412045013, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0412045013, kbodata: http://data.kbodata.be/organisation/0412_045_013, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0412045013, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0412045013, opencorporates: https://opencorporates.com/companies/be/0412045013, opencorporatesapi: https://api.opencorporates.com/companies/be/0412045013, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0412045013, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0412045013, trendstop: http://trendstop.knack.be/en/detail/0412045013, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0412045013",4,12410.375,2022.0
PHARMA-PACK,"Oudebaan 61, 2610 Antwerpen, Belgium","46499, 46900, 51900, 51478",426468517,1984-11-27,"companyweb: https://www.companyweb.be/gratisBTWopzoeken_rechercherTVAgratuit_detail.asp?source=&vat=426468517, databe: https://data.be/en/company/0426468517, ejustice: http://www.ejustice.just.fgov.be/cgi_tsv/tsv_rech.pl?language=nl&btw=0426468517&liste=Liste, finactum: https://www.finactum.be/nl/company/BE0426468517, graydon: http://www.graydon.be/portal_creditel/link.aspx?typ=rap&lnk=426468517, infobel: https://www.infobel.com/nl/belgium/financial/vat/BE0426468517, kbodata: http://data.kbodata.be/organisation/0426_468_517, kbopub: http://kbopub.economie.fgov.be/kbopub/zoeknummerform.html?nummer=0426468517, nbb: http://cri.nbb.be/bc9/web/catalog?lang=N&companyNr=0426468517, opencorporates: https://opencorporates.com/companies/be/0426468517, opencorporatesapi: https://api.opencorporates.com/companies/be/0426468517, socialsecurity: https://www.socialsecurity.be/app014/wrep/rep_gp.do?language=nl&ACCESS_TYPE=0&ACTION=1&REP_KEY_TYPE=12&REP_LIMIT_DATE=&REP_KEY_VALUE=0426468517, staatsbladmonitor: https://www.staatsbladmonitor.be/bedrijfsfiche.html?ondernemingsnummer=0426468517, trendstop: http://trendstop.knack.be/en/detail/0426468517, vies: http://ec.europa.eu/taxation_customs/vies/vatResponse.html?memberStateCode=BE&number=0426468517",10,7191.24,2022.0
